Times: [0.06504034996032715, 19.931172847747803, 93.24052119255066, 38.60609173774719, 52.18096685409546]
Times: [0.06549239158630371, 19.185928344726562, 68.72211647033691, 39.10439205169678, 27.150752067565918]
Times: [0.0641787052154541, 20.76899266242981, 80.5454785823822, 37.90090990066528, 40.179147243499756]
Times: [0.06427526473999023, 18.821532249450684, 82.25764107704163, 38.741514444351196, 41.04400444030762]
Times: [0.09258151054382324, 29.72686457633972, 79.72366452217102, 40.38860487937927, 36.820138454437256]
Times: [0.06621146202087402, 16.73752450942993, 51.504247426986694, 35.5504093170166, 13.53489089012146]
Times: [0.06514906883239746, 20.139880418777466, 69.91823935508728, 36.54721760749817, 30.88577365875244]
Times: [0.06572532653808594, 18.522950887680054, 60.42196488380432, 36.035364866256714, 21.899527549743652]
Times: [0.05235004425048828, 19.511686325073242, 57.06027841567993, 37.156479835510254, 17.423060417175293]
Times: [0.06486678123474121, 19.476463556289673, 64.18065905570984, 37.0498526096344, 24.68144130706787]



Eps : 0.15
Individual verified: 3
Baseline verified: 100.0
Uap verified: 117.0
Extra verified: 17.0
times: [1.2813024520874023, 413.666622877121, 1381.7092151641846, 746.014087677002, 585.4128921031952]
Times: [0.06355619430541992, 21.291499614715576, 69.34266519546509, 39.87842893600464, 27.044106006622314]
Times: [0.06477212905883789, 24.034157276153564, 67.73266768455505, 41.05354905128479, 24.212888956069946]
Times: [0.0648200511932373, 25.168040990829468, 74.42976260185242, 41.71453332901001, 30.012389659881592]
Times: [0.09660458564758301, 25.090953588485718, 74.80028772354126, 43.794978857040405, 28.211167573928833]
Times: [0.06598901748657227, 21.26397132873535, 57.82399606704712, 39.22909426689148, 16.192548513412476]
Times: [0.06395077705383301, 20.17084813117981, 81.82356309890747, 41.664435625076294, 37.70628070831299]
Times: [0.06585097312927246, 23.616320371627808, 96.21589422225952, 43.31102108955383, 50.53099203109741]
Times: [0.0657813549041748, 23.90681290626526, 113.50343990325928, 41.038578748703, 70.0100507736206]
Times: [0.06587719917297363, 23.73696780204773, 81.01906681060791, 40.916704416275024, 37.643534898757935]
Times: [0.06538510322570801, 23.904595136642456, 89.74021601676941, 40.7012083530426, 46.653043270111084]
Times: [0.06451892852783203, 25.26729941368103, 63.73167872428894, 40.97758746147156, 20.352330684661865]
Times: [0.06426668167114258, 24.322205066680908, 103.89442086219788, 41.09437441825867, 60.40250897407532]
Times: [0.06316328048706055, 25.043538331985474, 101.89036917686462, 40.88421964645386, 58.564921617507935]
Times: [0.06518173217773438, 27.511703729629517, 106.98914170265198, 41.26194405555725, 63.306124210357666]
Times: [0.06463861465454102, 24.177550554275513, 67.94432663917542, 40.920817613601685, 24.672527074813843]
Times: [0.09031200408935547, 23.102633237838745, 77.7570731639862, 43.79748749732971, 31.13459348678589]
Times: [0.06503820419311523, 24.424286603927612, 96.1254096031189, 40.89217782020569, 52.72668218612671]
Times: [0.0643317699432373, 24.06745934486389, 76.8426787853241, 40.54635286331177, 33.82842493057251]
Times: [0.0663149356842041, 21.125932216644287, 66.38199663162231, 40.73574995994568, 23.185319662094116]
Times: [0.06314301490783691, 23.851954460144043, 100.63623905181885, 40.92114996910095, 57.23273944854736]



Eps : 0.2
Individual verified: 0
Baseline verified: 54.0
Uap verified: 76.0
Extra verified: 22.0
times: [1.3534965515136719, 476.43222665786743, 1669.9783902168274, 825.3343939781189, 793.6231746673584]
Times: [0.06403803825378418, 23.530484914779663, 99.59897089004517, 40.908209562301636, 56.28157901763916]
Times: [0.06454610824584961, 24.486507892608643, 63.27786636352539, 41.34634876251221, 19.556015491485596]
Times: [0.06422257423400879, 19.268737077713013, 70.51858878135681, 41.31954622268677, 26.783639192581177]
Times: [0.0650491714477539, 22.04734516143799, 76.32386326789856, 41.509958267211914, 32.38488817214966]
Times: [0.0649569034576416, 22.87649941444397, 71.30915641784668, 41.12507367134094, 27.763031482696533]
Times: [0.06457328796386719, 20.219511032104492, 71.06716704368591, 41.36903262138367, 27.270833730697632]
Times: [0.06330370903015137, 25.335525512695312, 65.6729097366333, 41.049187898635864, 22.25625252723694]
Times: [0.06353282928466797, 24.5142183303833, 62.99385643005371, 41.34207057952881, 19.240049600601196]
Times: [0.06267595291137695, 23.00776195526123, 64.10157227516174, 41.265695095062256, 20.482782125473022]
Times: [0.06593108177185059, 22.841233253479004, 71.33071851730347, 41.41420030593872, 27.506691455841064]
Times: [0.06398487091064453, 22.97377610206604, 66.10381722450256, 41.48925256729126, 22.233109712600708]
Times: [0.06433939933776855, 18.37790608406067, 65.02163910865784, 41.44579315185547, 21.175965785980225]
Times: [0.06448483467102051, 23.080843925476074, 63.24693155288696, 41.3349289894104, 19.490523099899292]
Times: [0.0643773078918457, 18.73288893699646, 69.24633955955505, 41.31918907165527, 25.526622533798218]
Times: [0.06442070007324219, 23.130250692367554, 64.32104992866516, 41.28453969955444, 20.587234020233154]
Times: [0.09882473945617676, 23.66392755508423, 102.55880069732666, 44.22934317588806, 55.507280349731445]
Times: [0.06418108940124512, 23.08365535736084, 87.40330934524536, 41.27791237831116, 43.65564680099487]
Times: [0.05226778984069824, 24.94308590888977, 119.16917705535889, 47.63502907752991, 60.183449029922485]
Times: [0.06642961502075195, 22.406599521636963, 73.83756399154663, 41.68528461456299, 29.74775266647339]
Times: [0.06644892692565918, 19.66680097579956, 68.25075674057007, 41.36884117126465, 24.462753295898438]



Eps : 0.25
Individual verified: 0
Baseline verified: 22.0
Uap verified: 34.0
Extra verified: 12.0
times: [1.3125889301300049, 449.5001485347748, 1496.666643857956, 835.7194368839264, 602.0961000919342]
